SETTLEMENTDATE,RRP
2009-07-17,28.094583333333333
2009-07-18,23.837708333333335
2009-07-19,16.570833333333333
2009-07-20,20.268958333333334
2009-07-21,21.430208333333336
2009-07-22,23.298125
2009-07-23,33.924791666666664
2009-07-24,29.05541666666667
2009-07-25,26.628333333333334
2009-07-26,23.164375000000003
2009-07-27,24.575625
2009-07-28,27.249166666666667
2009-07-29,24.245208333333334
2009-07-30,26.033749999999998
2009-07-31,22.25
2009-08-01,23.062708333333333
2009-08-02,19.332708333333333
2009-08-03,27.199375
2009-08-04,27.920625
2009-08-05,25.610833333333332
2009-08-06,19.891041666666666
2009-08-07,20.60354166666667
2009-08-08,21.389583333333334
2009-08-09,22.484375
2009-08-10,25.092083333333335
2009-08-11,27.783125
2009-08-12,25.852708333333336
2009-08-13,23.292083333333334
